id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
437:32,DET,la,mh e perché la gialli lo sente,,Def,,Fem,,,Sing,,,Art,,
437:33,PROPN,gialli,e perché la gialli lo sente 'sto,,,,Masc,,,Plur,,,,,
437:34,PRON,lo,perché la gialli lo sente 'sto pezzo,Yes,,,Masc,,,Sing,3,,Prs,,
437:35,VERB,sente,la gialli lo sente 'sto pezzo,,,,,Ind,,Sing,3,,,Pres,Fin
437:36,DET,'sto,gialli lo sente 'sto pezzo,,,,,,,,,,,,
437:37,NOUN,pezzo,lo sente 'sto pezzo,,,,Masc,,,Sing,,,,,
438:1,SCONJ,perché,perché è quella che,,,,,,,,,,,,
438:2,VERB,è,perché è quella che cosa,,,,,Ind,,Sing,3,,,Pres,Fin
438:3,PRON,quella,perché è quella che cosa il,,,,Fem,,,Sing,,,Dem,,
438:4,ADV,che,perché è quella che cosa il tiro,,,,,,,,,,Rel,,
438:5,VERB,cosa,è quella che cosa il tiro,,,,,Imp,,Sing,2,,,Pres,Fin
438:6,DET,il,quella che cosa il tiro,,Def,,Masc,,,Sing,,,Art,,
438:7,X,tiro,che cosa il tiro,,,,,,,,,,,,
439:1,CCONJ,e,e vai lì,,,,,,,,,,,,
439:2,VERB,vai,e vai lì,,,,,Imp,,Sing,2,,,Pres,Fin
439:3,ADV,lì,e vai lì,,,,,,,,,,,,
440:1,INTJ,oh,oh gialli senti questo,,,,,,,,,,,,
440:2,PROPN,gialli,oh gialli senti questo pezzo,,,,Masc,,,Plur,,,,,
440:3,VERB,senti,oh gialli senti questo pezzo x,,,,,Imp,,Sing,2,,,Pres,Fin
440:4,DET,questo,oh gialli senti questo pezzo x {ride},,,,Masc,,,Sing,,,Dem,,
440:5,NOUN,pezzo,gialli senti questo pezzo x {ride} {ride},,,,Masc,,,Sing,,,,,
440:6,X,x,senti questo pezzo x {ride} {ride} x,,,,,,,,,,,,
440:7,X,{ride},questo pezzo x {ride} {ride} x {ride},,,,,,,,,,,,
440:8,X,{ride},pezzo x {ride} {ride} x {ride} {ride},,,,,,,,,,,,
440:9,X,x,x {ride} {ride} x {ride} {ride} {ride},,,,,,,,,,,,
440:10,X,{ride},{ride} {ride} x {ride} {ride} {ride} {ride},,,,,,,,,,,,
440:11,X,{ride},{ride} x {ride} {ride} {ride} {ride} no,,,,,,,,,,,,
440:12,X,{ride},x {ride} {ride} {ride} {ride} no ma,,,,,,,,,,,,
440:13,X,{ride},{ride} {ride} {ride} {ride} no ma perché,,,,,,,,,,,,
440:14,INTJ,no,{ride} {ride} {ride} no ma perché cioè,,,,,,,,,,,,
440:15,CCONJ,ma,{ride} {ride} no ma perché cioè no,,,,,,,,,,,,
440:16,SCONJ,perché,{ride} no ma perché cioè no lei,,,,,,,,,,,,
440:17,CCONJ,cioè,no ma perché cioè no lei in,,,,,,,,,,,,
440:18,INTJ,no,ma perché cioè no lei in in,,,,,,,,,,,,
440:19,PRON,lei,perché cioè no lei in in realtà,,,,Fem,,,Sing,,,Prs,,
440:20,ADP,in,cioè no lei in in realtà non,,,,,,,,,,,,
440:21,ADP,in,no lei in in realtà non penso,,,,,,,,,,,,
440:22,NOUN,realtà,lei in in realtà non penso no,,,,Fem,,,,,,,,
440:23,ADV,non,in in realtà non penso no vabbè,,,,,,,,,,Neg,,
440:24,VERB,penso,in realtà non penso no vabbè la,,,,,Ind,,Sing,1,,,Pres,Fin
440:25,INTJ,no,realtà non penso no vabbè la sua,,,,,,,,,,,,
440:26,INTJ,vabbè,non penso no vabbè la sua assiste,,,,,,,,,,,,
440:27,DET,la,penso no vabbè la sua assiste assistente,,Def,,Fem,,,Sing,,,Art,,
440:28,DET,sua,no vabbè la sua assiste assistente,,,,Fem,,,Sing,,Yes,Prs,,
440:29,X,assiste,vabbè la sua assiste assistente,,,,,,,,,,,,
440:30,NOUN,assistente,la sua assiste assistente,,,,,Ind,,Sing,3,,,Pres,Fin
441:1,ADV,poi,poi non so in,,,,,,,,,,,,
441:2,ADV,non,poi non so in che,,,,,,,,,,Neg,,
441:3,VERB,so,poi non so in che rapporti,,,,,Ind,,Sing,1,,,Pres,Fin
441:4,ADP,in,poi non so in che rapporti siano,,,,,,,,,,,,
441:5,ADJ,che,non so in che rapporti siano,,,,,,,,,,Int,,
441:6,NOUN,rapporti,so in che rapporti siano,,,,Masc,,,Plur,,,,,
441:7,VERB,siano,in che rapporti siano,,,,,Sub,,Plur,3,,,Pres,Fin
442:1,ADV,sinceramente,sinceramente giulia giulia neri,,,,,,,,,,,,
442:2,PROPN,giulia,sinceramente giulia giulia neri,,,,,,,,,,,,
442:3,PROPN,giulia,sinceramente giulia giulia neri,,,,,Ind,,Sing,3,,,Pres,Fin
442:4,PROPN,neri,sinceramente giulia giulia neri,,,,Masc,,,Plur,,,,,
443:1,INTJ,ah,ah beh potrebbe essere,,,,,,,,,,,,
443:2,INTJ,beh,ah beh potrebbe essere un,,,,,,,,,,,,
443:3,AUX,potrebbe,ah beh potrebbe essere un si,,,,,Cnd,,Sing,3,,,Pres,Fin
443:4,VERB,essere,ah beh potrebbe essere un si sta,,,,,,,,,,,,Inf
443:5,DET,un,beh potrebbe essere un si sta scaricando,,Ind,,Masc,,,Sing,,,Art,,
443:6,PRON,si,potrebbe essere un si sta scaricando il,Yes,,,,,,,3,,Prs,,
443:7,AUX,sta,essere un si sta scaricando il telefono,,,,,Ind,,Sing,3,,,Pres,Fin
443:8,VERB,scaricando,un si sta scaricando il telefono,,,,,,,,,,,,Ger
443:9,DET,il,si sta scaricando il telefono,,Def,,Masc,,,Sing,,,Art,,
443:10,NOUN,telefono,sta scaricando il telefono,,,,Masc,,,Sing,,,,,
444:1,NOUN,incentivo,incentivo a mettere le,,,,,Ind,,Sing,1,,,Pres,Fin
444:2,ADP,a,incentivo a mettere le date,,,,,,,,,,,,
444:3,VERB,mettere,incentivo a mettere le date {ride},,,,,,,,,,,,Inf
444:4,DET,le,incentivo a mettere le date {ride},,Def,,Fem,,,Plur,,,Art,,
444:5,NOUN,date,a mettere le date {ride},,,,Fem,,,Plur,,,,,
444:6,X,{ride},mettere le date {ride},,,,,,,,,,,,
445:1,NOUN,incentivo,incentivo a mettere le,,,,,Ind,,Sing,1,,,Pres,Fin
445:2,ADP,a,incentivo a mettere le date,,,,,,,,,,,,
445:3,VERB,mettere,incentivo a mettere le date giusto,,,,,,,,,,,,Inf
445:4,DET,le,incentivo a mettere le date giusto per,,Def,,Fem,,,Plur,,,Art,,
445:5,NOUN,date,a mettere le date giusto per sapere,,,,Fem,,,Plur,,,,,
445:6,ADV,giusto,mettere le date giusto per sapere mh,,,,Masc,,,Sing,,,,,
445:7,ADP,per,le date giusto per sapere mh {ride},,,,,,,,,,,,
445:8,VERB,sapere,date giusto per sapere mh {ride} ma,,,,,,,,,,,,Inf
445:9,INTJ,mh,giusto per sapere mh {ride} ma sì,,,,,,,,,,,,
445:10,X,{ride},per sapere mh {ride} ma sì,,,,,,,,,,,,
445:11,CCONJ,ma,sapere mh {ride} ma sì,,,,,,,,,,,,
445:12,INTJ,sì,mh {ride} ma sì,,,,,,,,,,,,
446:1,ADV,poi,poi lo sentiranno tra,,,,,,,,,,,,
446:2,PRON,lo,poi lo sentiranno tra un,Yes,,,Masc,,,Sing,3,,Prs,,
446:3,VERB,sentiranno,poi lo sentiranno tra un po',,,,,Ind,,Plur,3,,,Fut,Fin
446:4,ADP,tra,poi lo sentiranno tra un po' x,,,,,,,,,,,,
446:5,DET,un,lo sentiranno tra un po' x la,,Ind,,Masc,,,Sing,,,Art,,
446:6,ADV,po',sentiranno tra un po' x la x,,,,,,,,,,,,
446:7,X,x,tra un po' x la x cioè,,,,,,,,,,,,
446:8,DET,la,un po' x la x cioè adesso,,Def,,Fem,,,Sing,,,Art,,
446:9,X,x,po' x la x cioè adesso sto,,,,,,,,,,,,
446:10,CCONJ,cioè,x la x cioè adesso sto lavorando,,,,,,,,,,,,
446:11,ADV,adesso,la x cioè adesso sto lavorando ad,,,,,,,,,,,,
446:12,AUX,sto,x cioè adesso sto lavorando ad altre,,,,,Ind,,Sing,1,,,Pres,Fin
446:13,VERB,lavorando,cioè adesso sto lavorando ad altre trascrizioni,,,,,,,Plur,,,,,
446:14,ADP,ad,adesso sto lavorando ad altre trascrizioni prima,,,,,,,,,,,,
446:15,DET,altre,sto lavorando ad altre trascrizioni prima quindi,,,,,,,,,,Ind,,
446:16,NOUN,trascrizioni,lavorando ad altre trascrizioni prima quindi due,,,,Fem,,,Plur,,,,,
446:17,ADV,prima,ad altre trascrizioni prima quindi due giorni,,,,,,,,,,,,
446:18,CCONJ,quindi,altre trascrizioni prima quindi due giorni {ride},,,,,,,,,,,,
446:19,NUM,due,trascrizioni prima quindi due giorni {ride},,,,,,Card,,,,,,
446:20,NOUN,giorni,prima quindi due giorni {ride},,,,Masc,,,Plur,,,,,
446:21,X,{ride},quindi due giorni {ride},,,,,,,,,,,,
447:1,INTJ,ah,ah ma poi devi,,,,,,,,,,,,
447:2,CCONJ,ma,ah ma poi devi cambiare,,,,,,,,,,,,
447:3,ADV,poi,ah ma poi devi cambiare sempre,,,,,,,,,,,,
447:4,VERB,devi,ah ma poi devi cambiare sempre persone,,,,,Ind,,Sing,2,,,Pres,Fin
447:5,VERB,cambiare,ma poi devi cambiare sempre persone,,,,,,,,,,,,Inf
447:6,ADV,sempre,poi devi cambiare sempre persone,,,,,,,,,,,,
447:7,NOUN,persone,devi cambiare sempre persone,,,,Fem,,,Plur,,,,,
448:1,CCONJ,e,e je eh e,,,,,,,,,,,,
448:2,INTJ,je,e je eh e je,,,,,,,,,,,,
448:3,INTJ,eh,e je eh e je sì,,,,,,,,,,,,
448:4,CCONJ,e,e je eh e je sì no,,,,,,,,,,,,
448:5,X,je,je eh e je sì no sono,,,,,,,,,,,,
448:6,INTJ,sì,eh e je sì no sono così,,,,,,,,,,,,
448:7,INTJ,no,e je sì no sono così,,,,,,,,,,,,
448:8,VERB,sono,je sì no sono così,,,,,Ind,,Sing,1,,,Pres,Fin
448:9,ADV,così,sì no sono così,,,,,,,,,,,,
449:1,VERB,son,son tipo quattro {P},,,,,Ind,,Sing,1,,,Pres,Fin
449:2,NOUN,tipo,son tipo quattro {P} righe,,,,Masc,,,Sing,,,,,
449:3,NUM,quattro,son tipo quattro {P} righe capirai,,,,,,Card,,,,,,
449:4,X,{P},son tipo quattro {P} righe capirai chi,,,,,,,,,,,,
449:5,NOUN,righe,tipo quattro {P} righe capirai chi,,,,Fem,,,Plur,,,,,
449:6,VERB,capirai,quattro {P} righe capirai chi,,,,,Ind,,Sing,2,,,Fut,Fin
449:7,PRON,chi,{P} righe capirai chi,,,,,,,,,,Rel,,
450:1,INTJ,ah,ah e je {ride},,,,,,,,,,,,
450:2,CCONJ,e,ah e je {ride} e,,,,,,,,,,,,
450:3,INTJ,je,ah e je {ride} e je,,,,,,,,,,,,Inf
450:4,X,{ride},ah e je {ride} e je così,,,,,,,,,,,,
450:5,CCONJ,e,e je {ride} e je così lo,,,,,,,,,,,,
450:6,INTJ,je,je {ride} e je così lo trascrivo,,,,,,,,,,,,Inf
450:7,ADV,così,{ride} e je così lo trascrivo a,,,,,,,,,,,,
450:8,PRON,lo,e je così lo trascrivo a tempo,Yes,,,Masc,,,Sing,3,,Prs,,
450:9,VERB,trascrivo,je così lo trascrivo a tempo,,,,,Ind,,Sing,1,,,Pres,Fin
450:10,ADP,a,così lo trascrivo a tempo,,,,,,,,,,,,
450:11,NOUN,tempo,lo trascrivo a tempo,,,,Masc,,,Sing,,,,,
451:1,INTJ,ah,ah yes indeed je,,,,,,,,,,,,
451:2,INTJ,yes,ah yes indeed je {ride},,,,,,,,,,,,
451:3,ADV,indeed,ah yes indeed je {ride} sì,,,,,,,,,,,,
451:4,INTJ,je,ah yes indeed je {ride} sì,,,,,,,,,,,,
451:5,X,{ride},yes indeed je {ride} sì,,,,,,,,,,,,
451:6,INTJ,sì,indeed je {ride} sì,,,,,,,,,,,,
452:1,CCONJ,ma,ma mh je {ride},,,,,,,,,,,,
452:2,INTJ,mh,ma mh je {ride} x,,,,,,,,,,,,
452:3,INTJ,je,ma mh je {ride} x dove,,,,,,,,,,,,
452:4,X,{ride},ma mh je {ride} x dove le,,,,,,,,,,,,
452:5,X,x,mh je {ride} x dove le trovi,,,,,,,,,,,,
452:6,ADV,dove,je {ride} x dove le trovi tutte,,,,,,,,,,,,
452:7,PRON,le,{ride} x dove le trovi tutte le,Yes,,,Fem,,,,3,,Prs,,
452:8,VERB,trovi,x dove le trovi tutte le persone,,,,,Imp,,Sing,3,,,Pres,Fin
452:9,DET,tutte,dove le trovi tutte le persone,,,,,,,,,,Ind,,
452:10,DET,le,le trovi tutte le persone,,Def,,Fem,,,Plur,,,Art,,
452:11,NOUN,persone,trovi tutte le persone,,,,Fem,,,Plur,,,,,
453:1,INTJ,ah,ah cioè {P} cioè,,,,,,,,,,,,
453:2,CCONJ,cioè,ah cioè {P} cioè in,,,,,,,,,,,,
453:3,X,{P},ah cioè {P} cioè in il,,,,,,,,,,,,
453:4,CCONJ,cioè,ah cioè {P} cioè in il senso,,,,,,,,,,,,
453:5,ADP,in,cioè {P} cioè in il senso le,,,,,,,,,,,,
453:6,DET,il,{P} cioè in il senso le persone,,Def,,Masc,,,Sing,,,Art,,
453:7,NOUN,senso,cioè in il senso le persone da,,,,Masc,,,Sing,,,,,
453:8,DET,le,in il senso le persone da registrare,,Def,,Fem,,,Plur,,,Art,,
453:9,NOUN,persone,il senso le persone da registrare,,,,Fem,,,Plur,,,,,
453:10,ADP,da,senso le persone da registrare,,,,,,,,,,,,
453:11,VERB,registrare,le persone da registrare,,,,,,,,,,,,Inf
454:1,CCONJ,ma,ma voi,,,,,,,,,,,,
454:2,PRON,voi,ma voi,,,,,,,Plur,2,,Prs,,
455:1,DET,la,la mia coinquilina e,,Def,,Fem,,,Sing,,,Art,,
455:2,DET,mia,la mia coinquilina e basta,,,,Fem,,,Sing,,Yes,Prs,,
455:3,NOUN,coinquilina,la mia coinquilina e basta,,,,Fem,,,Sing,,,,,
455:4,CCONJ,e,la mia coinquilina e basta,,,,,,,,,,,,
455:5,VERB,basta,mia coinquilina e basta,,,,,Ind,,Sing,3,,,Pres,Fin
456:1,ADP,a,a wojtyla,,,,,,,,,,,,
456:2,PROPN,wojtyla,a wojtyla,,,,Fem,,,Sing,,,,,
457:1,INTJ,no,no {ride} {ride} {ride},,,,,,,,,,,,
457:2,X,{ride},no {ride} {ride} {ride} aveva,,,,,,,,,,,,
457:3,X,{ride},no {ride} {ride} {ride} aveva il,,,,,,,,,,,,
457:4,X,{ride},no {ride} {ride} {ride} aveva il corpo,,,,,,,,,,,,
457:5,VERB,aveva,{ride} {ride} {ride} aveva il corpo di,,,,,Ind,,Sing,3,,,Imp,Fin
457:6,DET,il,{ride} {ride} aveva il corpo di cristo,,Def,,Masc,,,Sing,,,Art,,
457:7,NOUN,corpo,{ride} aveva il corpo di cristo,,,,Masc,,,Sing,,,,,
457:8,ADP,di,aveva il corpo di cristo,,,,,,,,,,,,
457:9,PROPN,cristo,il corpo di cristo,,,,,,,,,,,,
458:1,PROPN,myss,myss keta,,,,Fem,,,Plur,,,,,
458:2,PROPN,keta,myss keta,,,,Fem,,,Sing,,,,,
459:1,VERB,sai,sai che ieri io,,,,,Ind,,Sing,2,,,Pres,Fin
459:2,SCONJ,che,sai che ieri io e,,,,,,,,,,,,
459:3,ADV,ieri,sai che ieri io e x,,,,,,,,,,,,
459:4,PRON,io,sai che ieri io e x abbiamo,,,,,,,Sing,1,,Prs,,
459:5,CCONJ,e,che ieri io e x abbiamo parlato,,,,,,,,,,,,
459:6,X,x,ieri io e x abbiamo parlato di,,,,,,,,,,,,
459:7,AUX,abbiamo,io e x abbiamo parlato di myss,,,,,Imp,,Plur,1,,,Pres,Fin
459:8,VERB,parlato,e x abbiamo parlato di myss keta,,,,Masc,,,Sing,,,,Past,Part
459:9,ADP,di,x abbiamo parlato di myss keta,,,,,,,,,,,,
459:10,PROPN,myss,abbiamo parlato di myss keta,,,,Fem,,,Plur,,,,,
459:11,PROPN,keta,parlato di myss keta,,,,Fem,,,Sing,,,,,
460:1,INTJ,ah,ah sì,,,,,,,,,,,,
460:2,INTJ,sì,ah sì,,,,,,,,,,,,
461:1,CCONJ,e,e lei cos' ha,,,,,,,,,,,,
461:2,PRON,lei,e lei cos' ha detto,,,,Fem,,,Sing,,,Prs,,
461:3,ADV,cos',e lei cos' ha detto,,,,,,,,,,Int,,
461:4,AUX,ha,e lei cos' ha detto,,,,,Ind,,Sing,3,,,Pres,Fin
461:5,VERB,detto,lei cos' ha detto,,,,Masc,,,Sing,,,,Past,Part
462:1,INTJ,ah,ah ja wunderbar,,,,,,,,,,,,
462:2,INTJ,ja,ah ja wunderbar,,,,,,,,,,,,
462:3,ADV,wunderbar,ah ja wunderbar,,,,,,,,,,,,
463:1,INTJ,no,no,,,,,,,,,,,,
464:1,NOUN,tipo,tipo tpo m' ha,,,,Masc,,,Sing,,,,,
464:2,NOUN,tpo,tipo tpo m' ha detto,,,,Masc,,,,,,,,
464:3,PRON,m',tipo tpo m' ha detto eh,Yes,,,,,,Sing,1,,Prs,,
464:4,AUX,ha,tipo tpo m' ha detto eh è,,,,,Ind,,Sing,3,,,Pres,Fin
464:5,VERB,detto,tpo m' ha detto eh è strano,,,,Masc,,,Sing,,,,Past,Part
464:6,INTJ,eh,m' ha detto eh è strano,,,,,,,,,,,,
464:7,VERB,è,ha detto eh è strano,,,,,Ind,,Sing,3,,,Pres,Fin
464:8,ADJ,strano,detto eh è strano,,,,Masc,,,Sing,,,,,
465:1,X,co,co {ride} {ride} {ride},,,,,,,,,,,,
465:2,X,{ride},co {ride} {ride} {ride} è,,,,,,,,,,,,
465:3,X,{ride},co {ride} {ride} {ride} è un,,,,,,,,,,,,
465:4,X,{ride},co {ride} {ride} {ride} è un po',,,,,,,,,,,,
465:5,VERB,è,{ride} {ride} {ride} è un po' strano,,,,,Ind,,Sing,3,,,Pres,Fin
465:6,DET,un,{ride} {ride} è un po' strano {ride},,Ind,,Masc,,,Sing,,,Art,,
465:7,ADV,po',{ride} è un po' strano {ride},,,,,,,,,,,,
465:8,ADJ,strano,è un po' strano {ride},,,,Masc,,,Sing,,,,,
465:9,X,{ride},un po' strano {ride},,,,,,,,,,,,
466:1,VERB,è,è vero,,,,,Ind,,Sing,3,,,Pres,Fin
466:2,ADV,vero,è vero,,,,Masc,,,Sing,,,,,
467:1,VERB,parlan,parlan così x c',,,,,Ind,,Plur,3,,,Pres,Fin
467:2,ADV,così,parlan così x c' ha,,,,,,,,,,,,
467:3,X,x,parlan così x c' ha i,,,,,,,,,,,,
467:4,PRON,c',parlan così x c' ha i polipi,Yes,,,,,,Plur,1,,Prs,,
467:5,VERB,ha,così x c' ha i polipi in,,,,,Ind,,Sing,3,,,Pres,Fin
467:6,DET,i,x c' ha i polipi in il,,Def,,Masc,,,Plur,,,Art,,
467:7,NOUN,polipi,c' ha i polipi in il naso,,,,Masc,,,Plur,,,,,
467:8,ADP,in,ha i polipi in il naso,,,,,,,,,,,,
467:9,DET,il,i polipi in il naso,,Def,,Masc,,,Sing,,,Art,,
467:10,NOUN,naso,polipi in il naso,,,,Masc,,,Sing,,,,,
468:1,ADP,secondo,secondo me perché parla,,,,,,,,,,,,
468:2,PRON,me,secondo me perché parla tutta,,,,,,,Sing,1,,Prs,,
468:3,SCONJ,perché,secondo me perché parla tutta così,,,,,,,,,,,,
468:4,VERB,parla,secondo me perché parla tutta così xxxxxxxxxs,,,,,Ind,,Sing,3,,,Pres,Fin
468:5,PRON,tutta,me perché parla tutta così xxxxxxxxxs,,,,Fem,,,Sing,,,Ind,,
468:6,ADV,così,perché parla tutta così xxxxxxxxxs,,,,,,,,,,,,
468:7,X,xxxxxxxxxs,parla tutta così xxxxxxxxxs,,,,,,,,,,,,
469:1,INTJ,ah,ah sì {ride} mio,,,,,,,,,,,,
469:2,INTJ,sì,ah sì {ride} mio babbo,,,,,,,,,,,,
469:3,X,{ride},ah sì {ride} mio babbo c',,,,,,,,,,,,
469:4,DET,mio,ah sì {ride} mio babbo c' ha,,,,Masc,,,Sing,,Yes,Prs,,
469:5,NOUN,babbo,sì {ride} mio babbo c' ha un,,,,Masc,,,Sing,,,,,
469:6,PRON,c',{ride} mio babbo c' ha un polipetto,Yes,,,,,,Plur,1,,Prs,,
469:7,VERB,ha,mio babbo c' ha un polipetto in,,,,,Ind,,Sing,3,,,Pres,Fin
469:8,DET,un,babbo c' ha un polipetto in il,,Ind,,Masc,,,Sing,,,Art,,
469:9,NOUN,polipetto,c' ha un polipetto in il naso,,,,Masc,,,Sing,,,,,
469:10,ADP,in,ha un polipetto in il naso,,,,,,,,,,,,
469:11,DET,il,un polipetto in il naso,,Def,,Masc,,,Sing,,,Art,,
469:12,NOUN,naso,polipetto in il naso,,,,Masc,,,Sing,,,,,
470:1,PRON,si,si opera la settimana,Yes,,,,,,,3,,Prs,,
470:2,VERB,opera,si opera la settimana prossima,,,,,Ind,,Sing,3,,,Pres,Fin
470:3,DET,la,si opera la settimana prossima,,Def,,Fem,,,Sing,,,Art,,
470:4,NOUN,settimana,si opera la settimana prossima,,,,Fem,,,Sing,,,,,
470:5,ADJ,prossima,opera la settimana prossima,,,,Fem,,,Sing,,,,,
471:1,INTJ,sì,sì,,,,,,,,,,,,
472:1,CCONJ,ma,ma lui c' ha,,,,,,,,,,,,
472:2,PRON,lui,ma lui c' ha la,,,,,,,Sing,3,,Prs,,
472:3,PRON,c',ma lui c' ha la voce,Yes,,,,,,Plur,1,,Prs,,
472:4,VERB,ha,ma lui c' ha la voce squillante,,,,,Ind,,Sing,3,,,Pres,Fin
472:5,DET,la,lui c' ha la voce squillante ma,,Def,,Fem,,,Sing,,,Art,,
472:6,NOUN,voce,c' ha la voce squillante ma che,,,,Fem,,,Sing,,,,,
472:7,ADJ,squillante,ha la voce squillante ma che è,,,,,,,Sing,,,,,
472:8,CCONJ,ma,la voce squillante ma che è un,,,,,,,,,,,,
472:9,ADV,che,voce squillante ma che è un polipo,,,,,,,,,,Rel,,
472:10,AUX,è,squillante ma che è un polipo 'nte,,,,,Ind,,Sing,3,,,Pres,Fin
472:11,DET,un,ma che è un polipo 'nte il,,Ind,,Masc,,,Sing,,,Art,,
472:12,NOUN,polipo,che è un polipo 'nte il naso,,,,Masc,,,Sing,,,,,
472:13,ADP,'nte,è un polipo 'nte il naso,,,,,,,,,,,,
472:14,DET,il,un polipo 'nte il naso,,Def,,Masc,,,Sing,,,Art,,
472:15,NOUN,naso,polipo 'nte il naso,,,,Masc,,,Sing,,,,,
473:1,VERB,è,è un sai quando,,,,,Ind,,Sing,3,,,Pres,Fin
473:2,DET,un,è un sai quando nuoti,,Ind,,Masc,,,Sing,,,Art,,
473:3,VERB,sai,è un sai quando nuoti {ride},,,,,Ind,,Sing,2,,,Pres,Fin
473:4,SCONJ,quando,è un sai quando nuoti {ride} fai,,,,,,,,,,,,
473:5,NOUN,nuoti,un sai quando nuoti {ride} fai snorkeling,,,,,,,,,,,,
473:6,X,{ride},sai quando nuoti {ride} fai snorkeling e,,,,,,,,,,,,
473:7,VERB,fai,quando nuoti {ride} fai snorkeling e ti,,,,,Ind,,Sing,2,,,Pres,Fin
473:8,NOUN,snorkeling,nuoti {ride} fai snorkeling e ti entra,,,,,,,,,,,,
473:9,CCONJ,e,{ride} fai snorkeling e ti entra {ride},,,,,,,,,,,,
473:10,PRON,ti,fai snorkeling e ti entra {ride} {ride},Yes,,,,,,Sing,2,,Prs,,
473:11,VERB,entra,snorkeling e ti entra {ride} {ride},,,,,Ind,,Sing,3,,,Pres,Fin
473:12,X,{ride},e ti entra {ride} {ride},,,,,,,,,,,,
473:13,X,{ride},ti entra {ride} {ride},,,,,,,,,,,,
474:1,INTJ,no,no {P} era immaginavo,,,,,,,,,,,,
474:2,X,{P},no {P} era immaginavo una,,,,,,,,,,,,
474:3,VERB,era,no {P} era immaginavo una cagata,,,,,Ind,,Sing,3,,,Imp,Fin
474:4,VERB,immaginavo,no {P} era immaginavo una cagata,,,,,Ind,,Sing,1,,,Imp,Fin
474:5,DET,una,{P} era immaginavo una cagata,,Ind,,Fem,,,Sing,,,Art,,
474:6,NOUN,cagata,era immaginavo una cagata,,,,Fem,,,Sing,,,,,
475:1,X,l,l deve sparare sempre,Yes,,,Masc,,,Sing,3,,Prs,,
475:2,VERB,deve,l deve sparare sempre e,,,,,Ind,,Sing,3,,,Pres,Fin
475:3,VERB,sparare,l deve sparare sempre e comunque,,,,,,,,,,,,Inf
475:4,ADV,sempre,l deve sparare sempre e comunque,,,,,,,,,,,,
475:5,CCONJ,e,deve sparare sempre e comunque,,,,,,,,,,,,
475:6,ADV,comunque,sparare sempre e comunque,,,,,,,,,,,,
476:1,X,x,x {ride} {ride} cos',,,,,,,,,,,,
476:2,X,{ride},x {ride} {ride} cos' è,,,,,,,,,,,,
476:3,X,{ride},x {ride} {ride} cos' è che,,,,,,,,,,,,
476:4,ADV,cos',x {ride} {ride} cos' è che ha,,,,,,,,,,Int,,
476:5,VERB,è,{ride} {ride} cos' è che ha detto,,,,,Ind,,Sing,3,,,Pres,Fin
476:6,SCONJ,che,{ride} cos' è che ha detto scusa,,,,,,,,,,,,
476:7,AUX,ha,cos' è che ha detto scusa,,,,,Ind,,Sing,3,,,Pres,Fin
476:8,VERB,detto,è che ha detto scusa,,,,Masc,,,Sing,,,,Past,Part
476:9,INTJ,scusa,che ha detto scusa,,,,Fem,,,Sing,,,,,
477:1,PRON,niente,niente {ride},,,,,,,,,,Ind,,
477:2,X,{ride},niente {ride},,,,,,,,,,,,
478:1,INTJ,no,no no,,,,,,,,,,,,
478:2,INTJ,no,no no,,,,,,,,,,,,
479:1,X,vo,vo x mi piaccion,,,,,,,,,,,,
479:2,X,x,vo x mi piaccion le,,,,,,,,,,,,
479:3,PRON,mi,vo x mi piaccion le tue,Yes,,,,,,Sing,1,,Prs,,
479:4,VERB,piaccion,vo x mi piaccion le tue battute,,,,,,,,,,,,
479:5,DET,le,x mi piaccion le tue battute {ride},,Def,,Fem,,,Plur,,,Art,,
479:6,DET,tue,mi piaccion le tue battute {ride} {ride},,,,Fem,,,Plur,,Yes,Prs,,
479:7,NOUN,battute,piaccion le tue battute {ride} {ride},,,,Fem,,,Plur,,,,,
479:8,X,{ride},le tue battute {ride} {ride},,,,,,,,,,,,
479:9,X,{ride},tue battute {ride} {ride},,,,,,,,,,,,
480:1,INTJ,no,no x,,,,,,,,,,,,
480:2,X,x,no x,,,,,,,,,,,,
481:1,INTJ,ah,ah certo se le,,,,,,,,,,,,
481:2,ADV,certo,ah certo se le fo,,,,,,,,,,,,
481:3,SCONJ,se,ah certo se le fo io,,,,,,,,,,,,
481:4,PRON,le,ah certo se le fo io x,,Def,,Fem,,,Plur,,,Art,,
481:5,VERB,fo,certo se le fo io x {ride},,,,Fem,,,,,,,,
481:6,PRON,io,se le fo io x {ride} vabbè,,,,,,,Sing,1,,Prs,,
481:7,X,x,le fo io x {ride} vabbè te,,,,,,,,,,,,
481:8,X,{ride},fo io x {ride} vabbè te ti,,,,,,,,,,,,
481:9,INTJ,vabbè,io x {ride} vabbè te ti ci,,,,,,,,,,,,
481:10,PRON,te,x {ride} vabbè te ti ci ti,Yes,,,,,,Sing,2,,Prs,,
481:11,PRON,ti,{ride} vabbè te ti ci ti ci,Yes,,,,,,Sing,2,,Prs,,
481:12,PRON,ci,vabbè te ti ci ti ci devo,Yes,,,,,,Plur,1,,Prs,,
481:13,PRON,ti,te ti ci ti ci devo fare,Yes,,,,,,Sing,2,,Prs,,
